-39.8;-36.1;348.4;450.2;500;493.2;39.1;4.3;2.6;4.2;561.9;13.3;10.5;1.3;8.1;43.8;1.8;14.4;3.4;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.664;127.344;207.594;438.008;343.832;810.602;143.919;178.906;107.813;0;0;;30/09/2015 11:22;133.285;129.714;104.664;956.414;127.344;142.555;438.008;424.245;810.602;773.833;143.919;152.478
-43.1;-38.6;347.4;450.8;499.6;498.3;39;4.3;2.6;4.2;537.8;13.3;10.5;1.3;8.1;43.8;1.8;14.3;3.5;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.664;127.344;207.594;438.008;343.832;810.602;143.919;178.906;107.813;0;0;;30/09/2015 11:32;133.285;129.485;104.664;957.303;127.344;142.753;438.008;424.348;810.602;773.871;143.919;152.805
-35.3;-29.8;354.3;452.1;1286;503.3;38.9;4.3;2.6;4.2;567.3;13.4;10.4;1.3;8.1;43.8;1.8;14.5;3.5;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.664;127.344;207.594;437.725;352.906;808.545;142.922;178.906;107.813;0;0;;30/09/2015 11:42;133.285;129.134;104.664;959.393;127.344;142.953;437.725;424.209;808.545;771.871;142.922;152.321
-39.6;-35.1;348.5;449.7;550.6;502.9;38.8;4.3;2.6;4.2;564.9;13.4;10.4;1.3;8;44;1.8;14.5;3.4;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.514;127.344;196.966;438.324;34.635;808.545;144.719;182.813;107.813;0;0;;30/09/2015 11:52;133.866;129.544;103.514;95.393;127.344;142.519;438.324;425.954;808.545;774.429;144.719;154.106
-41.2;-33.3;353.8;453.4;549;497.5;38.8;4.4;2.6;4.2;581.1;13.4;10.4;1.3;8.2;43.4;1.7;14.8;3.4;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.514;127.344;196.966;440.244;343.412;803.517;145.292;176.563;110.156;0;0;;30/09/2015 12:02;133.866;129.604;103.514;956.606;127.344;142.231;440.244;428.931;803.517;771.861;145.292;154.307
-41.5;-37.7;351.7;451.6;553.7;495.4;38.7;4.3;2.6;4.2;566.4;13.2;10.4;1.3;8.2;43.3;1.6;14.4;3.5;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.514;127.344;0.699193;434.052;343.412;815.393;147.609;167.969;110.156;0;0;;30/09/2015 12:12;133.866;130.068;103.514;955.228;127.344;142.132;434.052;424.858;815.393;788.745;147.609;155.287
-40;-32.9;351.1;449.2;549.1;492.6;39.1;4.3;2.6;4.2;569.1;13.2;10.4;1.3;8.2;43.3;1.6;14.2;3.4;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.514;127.344;0.699193;433.218;347.247;815.393;144.009;163.281;110.156;0;0;;30/09/2015 12:22;13.246;12.878;103.514;955.302;127.344;141.832;433.218;42.318;815.393;787.023;144.009;151.753
-39.7;-35.8;351.9;449;550.7;500.6;39;4.3;2.6;4.2;571.8;13.2;10.4;1.3;8.2;43.3;1.7;14.1;3.3;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.514;127.344;0.699193;433.218;340.583;815.393;141.667;163.281;110.156;0;0;;30/09/2015 12:32;13.246;12.832;103.514;95.798;127.344;141.819;433.218;421.542;815.393;783.115;141.667;150.615
-40;-34.9;352.6;449.5;497.7;502.5;39.4;4.3;2.6;4.2;565.3;13.2;10.1;1.3;8.1;43.7;1.8;14.2;3.3;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.514;127.344;174.875;432.893;334.862;818.449;141.042;172.656;110.156;0;0;;30/09/2015 12:42;13.246;127.957;103.514;959.526;127.344;141.827;432.893;419.539;818.449;782.229;141.042;151.044
-38.8;-34.3;349.3;450.3;499.9;494.4;39;4.3;2.6;4.2;565.2;13.2;10.1;1.3;8.2;43.3;2;14.9;3.3;1.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101.454;132.031;174.875;437.306;334.862;808.245;142.176;182.813;110.156;0;0;;30/09/2015 12:52;13.246;128.211;101.454;961.779;132.031;142.917;437.306;423.497;808.245;772.131;142.176;152.147
